User_ID,Date_Only,Total_Distance_KM,Average_Speed_KMPH,Maximum_Speed_KMPH,Average_Acceleration_MPS2,GPS_Record_Count,Stop_Count,Anomaly_Count,Average_Altitude_M,Average_Direction_Value,Direction_Changes,Dominant_Direction,ML_Anomaly,ML_Anomaly_Label,ML_Anomaly_Score,Rule_Based_Anomaly,ML_Anomaly_Binary,Both_Anomaly,Anomaly_Agreement,ML_Risk_Score,Direction_Risk_Score,Rule_Risk_Score,Trajectory_Risk_Score,Risk_Level
0,2008-11-12,13.062102964009595,8.131746263229102,351.1447906237896,0.001049456210968,708,138,15,233.48305084745763,3.446327683615819,394,North,1,Normal,0.16190059327881412,1,0,0,Rule-Based Only,5.763969933343534,6.622961842326442,100,29.537725427253378,Low Risk
0,2008-11-13,20.96494539653209,11.430169832585912,330.4340844482605,0.0722492797392118,494,72,19,301.4757085020243,3.1072874493927127,275,North,1,Normal,0.13745725925129654,1,0,0,Rule-Based Only,11.627156111725597,4.622625651369979,100,31.96923446870529,Low Risk
0,2008-11-14,12.044158703445955,9.256970134297529,335.967361049898,0.0040411323617145,642,116,10,205.57009345794395,2.8146417445482865,290,North,1,Normal,0.16482944907453229,1,0,0,Rule-Based Only,5.061429649739148,4.874768868717432,100,28.74940704204893,Low Risk
0,2008-11-15,7.413333913692724,11.722305070484726,575.7535821146976,-0.2277209866941034,281,33,7,208.44483985765123,3.782918149466192,135,South,1,Normal,0.04698070196913495,1,0,0,Rule-Based Only,33.329633340370556,2.26928895612708,100,42.23213890921704,Low Risk
0,2008-11-16,0.8255291859022293,4.13091485906017,13.25098664177947,0.0612233879766222,12,2,1,491.4166666666667,3.1666666666666665,9,North-West,1,Normal,0.07437268532256142,1,0,0,Rule-Based Only,26.759159033736363,0.15128593040847202,100,38.4174009994703,Low Risk
0,2008-11-17,4.670775604323247,6.461816345576417,74.10928886489246,0.001756012206676,395,71,1,599.1544303797468,2.881012658227848,205,North,1,Normal,0.13689231553849973,1,0,0,Rule-Based Only,11.762668319868117,3.4459573037485294,100,31.74282348587119,Low Risk
0,2008-11-18,7.0330145011601966,9.71058705106679,257.85544070108426,0.0045858299422893,293,36,10,106.67576791808874,3.2832764505119454,135,South,1,Normal,0.15157965138544777,1,0,0,Rule-Based Only,8.239638914872224,2.26928895612708,100,29.687141696467883,Low Risk
0,2008-11-19,10.501141543136338,11.460166448186282,187.33189204278588,0.000970710257595,500,24,10,340.468,4.022,173,South,1,Normal,0.12901564053453585,1,0,0,Rule-Based Only,13.652034638016769,2.908051773407295,100,32.55303026236021,Low Risk
0,2008-11-20,4.015361588730538,8.208600679755847,61.912993535327416,0.0060507454388517,55,11,2,78.10909090909091,3.4909090909090907,36,North,1,Normal,0.13154174040682237,1,0,0,Rule-Based Only,13.046102818743291,0.6051437216338881,100,31.67433733978012,Low Risk
0,2008-11-21,0.61810234428165,3.3167151934904964,47.5307589690668,0.0250394386533855,50,27,1,238.32,2.84,36,North,1,Normal,0.11011403114508833,1,0,0,Rule-Based Only,18.185935569723682,0.6051437216338881,100,34.24425371527031,Low Risk
0,2008-11-22,12.721730975712529,14.45752710957023,248.30083823172612,0.0012071635172152,307,30,21,288.9413680781759,3.713355048859935,160,South,1,Normal,0.14030722664647544,1,0,0,Rule-Based Only,10.943538671427113,2.689527651706169,100,31.1441512486401,Low Risk
0,2008-11-23,3.611000797373,6.349271348446499,15.835764927417191,0.0222821951532315,21,3,2,76.71428571428571,5.285714285714286,11,North-West,1,Normal,0.04518757571548371,1,0,0,Rule-Based Only,33.759747867900494,0.18490502605479914,100,41.92610019046395,Low Risk
0,2008-12-01,2.461875662736788,7.44415427869229,25.50218162535139,0.0042354919045857,183,30,1,274.08743169398906,3.202185792349727,77,North,1,Normal,0.14836865257769644,1,0,0,Rule-Based Only,9.009856423139073,1.294335182383594,100,29.828512007165433,Low Risk
0,2008-12-02,4.222279736184951,15.976914842294462,247.48035863634635,-0.0160478605310084,98,5,10,439.3163265306122,3.5816326530612246,47,South,1,Normal,0.09068304626600576,1,0,0,Rule-Based Only,22.846817012784257,0.7900487476886872,100,36.620920693314304,Low Risk
0,2008-12-03,9.029720974395673,9.010993559519628,290.6303267138956,-0.0034326651746097,446,95,8,185.542600896861,2.881165919282511,209,North,1,Normal,0.16973187710851917,1,0,0,Rule-Based Only,3.8854915286536333,3.5131954950411832,100,27.821044638087113,Low Risk
0,2008-12-04,0.0380684660157581,5.481859106269179,6.583257196157135,0.0202482546557835,5,0,0,202.6,1.0,2,North,1,Normal,0.054529179065837374,0,0,0,Normal,31.51899136610491,0.03361909564632712,0,15.767900456964037,Normal
0,2008-12-10,3.954392900036086,8.68055618977681,40.14874996550997,0.0068584189850582,132,22,3,165.61363636363637,2.022727272727273,68,North-East,1,Normal,0.11490150559314577,1,0,0,Rule-Based Only,17.037571194323526,1.1430492519751219,100,33.80454791015555,Low Risk
0,2008-12-11,3.284051053878491,9.750075744579672,110.45547807714114,-0.0012217477135172,126,6,4,416.436507936508,2.7777777777777777,34,South,1,Normal,0.1223237375174831,1,0,0,Rule-Based Only,15.257211461787467,0.5715246259875609,100,32.77148688739062,Low Risk
0,2008-12-12,10.443545423304457,10.24672588342096,165.27459091779377,0.0054084516740376,434,55,11,203.7442396313364,3.1474654377880182,168,South,1,Normal,0.17073909298528062,1,0,0,Rule-Based Only,3.643892154336429,2.8240040342914776,100,27.527947085741083,Low Risk
0,2008-12-14,3.164166076540363,11.835228404521374,142.4069904472718,0.0100243466809753,146,2,4,363.5068493150685,3.164383561643836,79,South,1,Normal,0.1362779905855931,1,0,0,Rule-Based Only,11.910025532630604,1.3279542780299212,100,31.287001335822783,Low Risk
0,2009-03-30,21.599947852849603,10.076820417326685,470.2299622901819,0.0011783558667227,1328,312,25,134.9359939759036,3.2379518072289155,584,North,1,Normal,0.16024146453753135,1,0,0,Rule-Based Only,6.161942676877388,9.816775928727516,100,30.53516532062057,Low Risk
0,2009-03-31,13.4949915123926,6.177407097750808,65.3275735978857,0.0046819886378658,1450,582,4,142.6793103448276,2.9827586206896552,659,North,1,Normal,0.17321631144855776,1,0,0,Rule-Based Only,3.0496854459402556,11.077492015464783,100,29.294215726836324,Low Risk
0,2009-04-01,11.32873670103358,7.453826127141461,125.32529965382258,0.0008286113953978,718,185,5,152.90389972144845,3.0376044568245124,313,South,1,Normal,0.18239749150498197,1,0,0,Rule-Based Only,0.8474094410604726,5.2613884686501935,100,26.739051837692784,Low Risk
0,2009-04-02,13.55111554617668,8.029562217364322,207.198747933094,3.9184222284092665e-05,1007,288,12,140.8679245283019,3.176762661370407,474,North,1,Normal,0.17895624951132028,1,0,0,Rule-Based Only,1.6728550398888036,7.967725668179526,100,27.828358936989282,Low Risk
0,2009-04-03,111.2633744995471,8.83865459407636,752.4807857965533,0.0030183486911064,8488,4209,18,148.39738454288408,2.9204759660697457,4404,North,-1,Anomaly,-0.1152165822836726,1,1,1,Both Methods,72.2356546765585,74.0292486132123,100,79.62513949158233,High Risk
0,2009-04-04,57.559954954565896,5.867904675739472,130.5824655897,0.0030066372870676,5698,2584,6,153.24008424008423,3.004387504387505,2827,North,1,Normal,0.029116211303038486,1,0,0,Rule-Based Only,37.6147621464236,47.52059169608337,100,55.68752899723265,Medium Risk
0,2009-04-05,45.51705023700766,6.897079861303125,221.0121555031004,0.0030845232477611,4004,1244,25,170.86788211788212,3.105144855144855,1802,North,1,Normal,0.1316736657936704,1,0,0,Rule-Based Only,13.014458072413909,30.29080517734073,100,39.07993033054214,Low Risk
0,2009-04-06,88.55723794317056,27.79001352167936,236.0716509976245,-0.0008594578537022,2238,523,11,138.9490616621984,2.966041108132261,723,North,1,Normal,0.13574817212184348,1,0,0,Rule-Based Only,12.037112299526282,12.153303076147251,100,34.05688191879995,Low Risk
0,2009-04-09,1.7533217206256364,9.19854826827575,28.024409675425563,0.0026751397498453,133,15,0,83.32330827067669,2.556390977443609,41,North,1,Normal,0.13256219577549017,0,0,0,Normal,12.80132770719373,0.6891914607497058,0,6.572961718784291,Normal
0,2009-04-10,81.62663412868808,31.018450598341,84.27376268525153,0.000934162200093,1886,239,1,174.6251325556734,3.044538706256628,413,North,1,Normal,0.1286695925178018,1,0,0,Rule-Based Only,13.735040661110324,6.942343250966548,100,33.6031061432968,Low Risk
0,2009-04-11,84.79354915314194,27.05653560270116,105.8423461389553,0.0003847178362758,2239,393,2,160.44216167932112,2.829834747655203,549,North,1,Normal,0.14215941531717186,1,0,0,Rule-Based Only,10.49925692976464,9.228441754916792,100,32.55673890361152,Low Risk
0,2009-04-12,81.48060725835859,30.970610544031665,106.49405011363795,0.0002177533040782,1883,247,3,172.98353690918748,2.8481147105682423,442,North,1,Normal,0.13074188788328617,1,0,0,Rule-Based Only,13.237962253935804,7.429820137838291,100,33.47643616142747,Low Risk
0,2009-04-13,128.98977502155708,32.50575302943246,93.40349314318794,0.0009082302120305,2841,487,4,215.63287574797607,3.217177050334389,681,South,1,Normal,0.10165730503499543,1,0,0,Rule-Based Only,20.214437883984086,11.447302067574382,100,37.96904445888564,Low Risk
0,2009-04-14,93.97115952525928,24.715680779652214,142.90084224473802,0.0043662718722968,2312,496,5,122.1522491349481,2.3533737024221453,626,East,1,Normal,0.12080750017985975,1,0,0,Rule-Based Only,15.620909056849253,10.522776937300387,100,35.44114876274973,Low Risk
0,2009-04-15,54.92134091873281,22.05791963124685,80.13040782715072,0.0010567265543368,1285,244,2,124.2070038910506,4.0552529182879375,410,West,1,Normal,0.12063106612140495,1,0,0,Rule-Based Only,15.663230032038783,6.891914607497059,100,34.554593667893656,Low Risk
0,2009-04-16,16.824073958398706,6.391504621813002,47.11832041431273,0.001404763367471,1819,610,3,141.05497526113248,2.842221000549753,830,North,1,Normal,0.17220059547250777,1,0,0,Rule-Based Only,3.293323726431527,13.951924693225754,100,30.1346430365222,Low Risk
0,2009-04-17,10.641060957931968,7.693928626454559,85.3188059765137,-0.000790808284751,898,214,3,124.38084632516704,2.943207126948775,344,North,1,Normal,0.17786653127819524,1,0,0,Rule-Based Only,1.9342441317204189,5.782484451168264,100,27.412743178652274,Low Risk
0,2009-04-18,2.603877265652924,9.555156110640134,138.66609105008556,0.0018006012909784,178,25,3,48.342696629213485,2.904494382022472,50,North,1,Normal,0.14727927652915446,1,0,0,Rule-Based Only,9.271163435663684,0.8404773911581778,100,29.845701065621384,Low Risk
0,2009-04-19,118.39652924402463,19.99209278865742,536.9427236350413,0.0002704929184956,3129,745,16,99.96644295302012,3.0795781399808244,1157,North,1,Normal,0.11223171939609256,1,0,0,Rule-Based Only,17.677968838612777,19.448646831400236,100,38.70114612715644,Low Risk
0,2009-04-20,14.979314704938528,9.120133874835458,217.8690231057772,0.0078220374047989,1055,202,9,102.34976303317536,3.104265402843602,401,North,1,Normal,0.17488997028128067,1,0,0,Rule-Based Only,2.6482273909833953,6.740628677088586,100,28.00927086476384,Low Risk
0,2009-04-21,6.961221226781213,8.06120726998572,62.77396865762242,0.0001973331171681,507,96,2,131.1499013806706,2.826429980276134,200,North,1,Normal,0.17574594991348746,1,0,0,Rule-Based Only,2.442904829712439,3.361909564632711,100,27.061929806014398,Low Risk
0,2009-04-22,21.652059997762425,10.405313571481926,76.74873001732423,0.0039132884496325,1198,198,8,115.12353923205342,2.86644407345576,381,North,1,Normal,0.1753418066948827,1,0,0,Rule-Based Only,2.5398460624731882,6.404437720625316,100,27.87103246139292,Low Risk
0,2009-04-23,5.864204985156988,6.6763487623893045,35.687027793772714,0.001874674184958,501,111,1,107.5748502994012,2.9620758483033933,188,North,1,Normal,0.1667101274719776,1,0,0,Rule-Based Only,4.610314119694452,3.1601949907547486,100,28.095205807535912,Low Risk
0,2009-04-24,19.370242770497345,9.20248927257514,166.42476337433675,0.0004770896512285,1385,257,5,105.52924187725633,3.2093862815884475,545,North,1,Normal,0.17472681505166648,1,0,0,Rule-Based Only,2.6873631932486566,9.161203563624138,100,28.633982487530364,Low Risk
0,2009-04-25,94.60612745159406,13.925549182754814,305.6263112227584,0.0011855298667818,3321,1125,13,188.1749473050286,2.9250225835591688,1481,East,1,Normal,0.1261063031039924,1,0,0,Rule-Based Only,14.349893080396543,24.894940326105228,100,38.39868162172458,Low Risk
0,2009-04-26,65.25103808421542,15.944012282241031,270.56987740962154,-0.0032289029833845,2231,586,18,64.68579112505603,3.6723442402510087,906,West,1,Normal,0.13285166104334212,1,0,0,Rule-Based Only,12.731894103918473,15.229450327786182,100,35.17330963390578,Low Risk
0,2009-04-27,19.11979094066997,8.462855725759644,241.36034882858095,0.0030501589655263,1394,323,9,114.47058823529412,3.0645624103299856,571,North,1,Normal,0.1745614738658941,1,0,0,Rule-Based Only,2.7270233375663913,9.59825180702639,100,28.763074620539793,Low Risk
0,2009-04-28,6.1371253982758365,9.095707467860256,90.7298285229611,0.0004400502274766,460,88,2,179.68478260869566,2.6891304347826086,173,South,1,Normal,0.17005006606800405,1,0,0,Rule-Based Only,3.8091680161874018,2.908051773407295,100,27.631596951445523,Low Risk
0,2009-04-29,100.14301416388864,21.556610680285207,245.0913934255149,-1.816028899489562e-05,2958,649,25,118.1288032454361,3.1203515889114266,1055,East,1,Normal,0.13594061187299517,1,0,0,Rule-Based Only,11.990952062634964,17.73407295343755,100,35.42899426967687,Low Risk
0,2009-04-30,32.67437945091668,5.798455311076524,71.57570340871229,0.0015893668945289,3670,1254,6,184.1228882833788,2.939782016348774,1689,North,1,Normal,0.13610312402270885,1,0,0,Rule-Based Only,11.951970514988975,28.391326273323248,100,38.0738168258253,Low Risk
0,2009-05-01,22.133329720295688,5.389381498928694,354.87335455576704,-0.0011402758509068,2505,824,8,137.67864271457086,2.7449101796407187,1099,North,1,Normal,0.14599153749449545,1,0,0,Rule-Based Only,9.58005148264107,18.47369305765675,100,34.408449005734724,Low Risk
0,2009-05-02,37.61838801745351,9.170893666982757,113.57790684492127,0.0019685309860428,2321,808,3,166.707453683757,3.4954760878931497,1113,North,1,Normal,0.15658693828246212,1,0,0,Rule-Based Only,7.038548454269875,18.709026727181037,100,33.19653090893019,Low Risk
0,2009-05-03,84.27815056632753,25.49418234997264,157.2268712308816,0.0008651414322682,2359,440,8,121.456125476897,3.337855023314964,781,West,1,Normal,0.1354665699897345,1,0,0,Rule-Based Only,12.104659784125788,13.128256849890738,100,34.334394104535576,Low Risk
0,2009-05-04,12.138546838780176,10.345072907772463,368.6767756582792,0.0016732535704198,801,129,3,152.167290886392,3.2459425717852683,338,North,1,Normal,0.17019530166890567,1,0,0,Rule-Based Only,3.7743305686093915,5.681627164229282,100,28.307572075362017,Low Risk
0,2009-05-05,11.711117348020794,8.771148752581848,660.8139287657008,0.0029826411262467,817,194,7,102.9155446756426,3.0966952264381886,366,North,1,Normal,0.14846852947942923,1,0,0,Rule-Based Only,8.985899099268273,6.1522945032778615,100,31.0310231754536,Low Risk
0,2009-05-06,3.1424075897587147,11.033109831081742,50.81445544811376,0.0053133634320312,195,15,0,379.5794871794872,3.3846153846153846,70,North,1,Normal,0.12853064305131162,0,0,0,Normal,13.768370262976484,1.176668347621449,0,7.178352218393604,Normal
0,2009-05-07,16.360674718301983,8.792976903852042,181.71402760232976,0.0047519519245655,1246,263,4,177.75040128410916,2.92776886035313,516,North,1,Normal,0.18315834466805625,1,0,0,Rule-Based Only,0.6649047244578473,8.673726676752395,100,27.500884031417023,Low Risk
0,2009-05-08,5.2309590506118,6.725222360399079,34.36519548382104,0.0033283180307857,488,119,1,226.29098360655735,2.5594262295081966,185,North,1,Normal,0.1624401199693919,1,0,0,Rule-Based Only,5.63455446851772,3.109766347285258,100,28.594718821080175,Low Risk
0,2009-05-09,7.633502608571534,6.414582202492457,81.87958416292986,0.006291403465534,713,158,4,153.88639551192145,3.1753155680224405,303,North,1,Normal,0.1762761809268193,1,0,0,Rule-Based Only,2.3157191051620627,5.093292990418558,100,27.43118280018567,Low Risk
0,2009-05-10,8.265626116168384,6.258284016531843,49.59713473252647,0.0011115786537425,905,187,0,286.1867403314917,2.853038674033149,425,North,1,Normal,0.16796040900831383,0,0,0,Normal,4.310410947128869,7.144057824844512,0,3.9412199297755626,Normal
0,2009-05-11,8.403059308749354,8.76617735808021,28.425844144916592,0.0030635019875979,662,108,0,165.00453172205437,3.152567975830816,243,North,1,Normal,0.17145141269247882,0,0,0,Normal,3.4730290856105364,4.084720121028744,0,2.7576945730624542,Normal
0,2009-05-12,18.854194858947032,9.348567854286795,222.8498046078348,-0.0040641289310912,1184,222,10,157.3589527027027,2.904560810810811,480,North,1,Normal,0.1798336661576811,1,0,0,Rule-Based Only,1.4623904139161923,8.068582955118506,100,27.74834094573772,Low Risk
0,2009-05-13,16.111590709542995,8.780733427920547,144.87675460838133,-0.0004826542385282,645,181,11,180.53798449612404,3.096124031007752,284,North,1,Normal,0.17824865320553196,1,0,0,Rule-Based Only,1.8425851133436648,4.773911581778449,100,27.114770452116446,Low Risk
0,2009-05-14,7.97021054749472,8.13160010589722,243.80324598247608,0.0031629122690538,680,179,7,150.3220588235294,2.889705882352941,295,North,1,Normal,0.17925721978387443,1,0,0,Rule-Based Only,1.60066174824713,4.958816607833249,100,27.040035026081874,Low Risk
0,2009-05-15,9.573009535692073,6.244754207723711,194.09612801576716,0.0002399347949899,978,344,3,170.9314928425358,3.2065439672801634,478,North,1,Normal,0.1748593541003194,1,0,0,Rule-Based Only,2.6555712487748475,8.03496385947218,100,28.33652658925547,Low Risk
0,2009-05-16,1.9763941597546448,4.398558981886371,11.487072908663563,0.0007839288447672,317,22,0,162.4826498422713,2.9747634069400632,133,North,1,Normal,0.1446054218113781,0,0,0,Normal,9.912536989967654,2.235669860480753,0,5.515185960104015,Normal
0,2009-05-17,17.04314815756342,8.312095040038036,150.45937784307472,0.0013423976724195,1385,244,4,151.73646209386283,3.2657039711191334,570,North,1,Normal,0.18098020234098056,1,0,0,Rule-Based Only,1.1873724848821046,9.581442259203229,100,27.98904680724186,Low Risk
0,2009-05-18,12.875629830672192,7.104884779133762,45.32715410474832,-8.116404696655269e-05,1247,157,0,240.12750601443463,3.073777064955894,505,South,1,Normal,0.17357841451028821,0,0,0,Normal,2.9628283230822308,8.488821650697597,0,3.6036195742155144,Normal
0,2009-05-19,7.589262322866039,9.032737099917483,94.68141426130472,-0.0004835080834045,569,68,5,224.41652021089632,3.161687170474517,220,North,1,Normal,0.17783799778980836,1,0,0,Rule-Based Only,1.9410884171416571,3.6981005210959825,100,26.895069338844824,Low Risk
0,2009-05-20,6.110363718805425,11.944327206608154,26.04066499236781,0.0044042524185319,358,32,0,195.47206703910612,3.039106145251397,92,North,1,Normal,0.15596518121382824,0,0,0,Normal,7.187688397577999,1.5464783997310474,0,3.980463798721761,Normal
0,2009-05-21,20.925903090695797,12.635937497720798,121.92926474763634,0.004009389414557,1080,382,7,242.1305555555556,2.982407407407408,518,East,1,Normal,0.17273106296884633,1,0,0,Rule-Based Only,3.1660812770540487,8.707345772398723,100,28.759877081626705,Low Risk
0,2009-05-22,1141.5619370658612,11.108670171500169,137.59138220468563,0.001380342501039,3072,1201,11,124.22493489583331,2.7529296875,1559,North,1,Normal,0.012842549664483283,1,0,0,Rule-Based Only,41.51830115969517,26.206085056311984,100,52.31067184392558,Medium Risk
0,2009-05-23,1144.0799714309014,10.808062598918475,277.3658332536952,-0.001518260306803,3675,1384,10,194.458231292517,3.4280272108843537,1997,North,-1,Anomaly,-0.0017160560156620486,1,1,1,Both Methods,45.01045225104168,33.56866700285762,100,55.897392876235244,Medium Risk
0,2009-05-24,7.551373712885646,7.330428248676363,51.48838564582813,-0.0008239918626004,640,124,1,172.396875,3.2203125,294,North,1,Normal,0.17280901815319483,1,0,0,Rule-Based Only,3.1473822829278473,4.942007060010085,100,27.809192906466446,Low Risk
0,2009-05-25,15.831877278752216,7.253976763929858,292.29859252186486,0.0049216127899101,1372,256,7,234.40233236151605,2.7973760932944605,624,North,1,Normal,0.17320394479607065,1,0,0,Rule-Based Only,3.0526518164793,10.489157841654059,100,29.148615368653164,Low Risk
0,2009-05-26,11.43790691575638,7.463169594365907,170.44392597107026,0.0035768623881416,961,211,5,244.4901144640999,3.054110301768991,462,North,1,Normal,0.18119572388754096,1,0,0,Rule-Based Only,1.1356756520558657,7.766011094301563,100,27.509340599603323,Low Risk
0,2009-05-27,32.76718535404818,7.10354748274458,204.72757792854904,0.0025044999727494,1773,572,4,145.25775521714607,3.3513818386914838,862,North,1,Normal,0.1689005038818529,1,0,0,Rule-Based Only,4.08491178802492,14.489830223566985,100,30.664913449904205,Low Risk
0,2009-05-28,42.637759576873925,5.490197690915288,98.662393214488,0.001735608036942,3330,1087,5,147.84804804804804,3.2246246246246244,1687,North,1,Normal,0.13418120281605378,1,0,0,Rule-Based Only,12.412978896338,28.35770717767692,100,38.295916242588234,Low Risk
0,2009-05-30,53.30821190504049,11.328085606894916,368.4985135976517,-0.0018750702250573,2075,361,12,203.62313253012047,3.087710843373494,895,North,1,Normal,0.1590561412619665,1,0,0,Rule-Based Only,6.446264408044773,15.044545301731382,100,31.984268529455235,Low Risk
0,2009-05-31,10.200902006628985,9.873260749685471,58.50507949503513,0.002089508513345,704,95,1,324.4019886363636,2.914772727272727,295,North,1,Normal,0.17214463894305537,1,0,0,Rule-Based Only,3.306745935926605,4.958816607833249,100,27.893077119921614,Low Risk
0,2009-06-01,1.8298402269662084,9.291672435740509,116.12392290095814,-0.0089468774227156,108,28,4,454.9074074074074,3.0277777777777777,71,North,1,Normal,0.13214355057755395,1,0,0,Rule-Based Only,12.901747508167785,1.1934778954446124,100,31.749243227945048,Low Risk
0,2009-06-02,18.43552997461437,6.473675408812354,211.65255536970025,0.0015932002417234,1727,526,8,240.0266357845976,3.090909090909091,777,North,1,Normal,0.1741253272454788,1,0,0,Rule-Based Only,2.8316411787204747,13.061018658598083,100,29.68107525400976,Low Risk
0,2009-06-03,12.899185167282589,8.116392976006908,93.25717361221103,0.0015569603552361,1072,196,2,162.2042910447761,3.049440298507463,431,North,1,Normal,0.18297692772184704,1,0,0,Rule-Based Only,0.7084209375219355,7.2449151117834925,100,27.165439246706843,Low Risk
0,2009-06-04,73.58230890994295,35.31681028952749,114.5351019158784,0.0015180091745139,1468,218,2,126.70572207084469,2.423024523160763,416,North,1,Normal,0.11280382921521043,1,0,0,Rule-Based Only,17.540737707205242,6.992771894436039,100,35.51856182721163,Low Risk
0,2009-06-05,46.12603055876966,19.597775935706437,118.42352654703352,0.0021302942927381,1636,244,7,139.8771393643032,3.438264058679706,509,South,1,Normal,0.16208548740288753,1,0,0,Rule-Based Only,5.719619654796801,8.556059841990251,100,29.998824787895963,Low Risk
0,2009-06-06,9.99501421788937,4.918146422429297,130.40253502422476,0.0016055699022355,1350,206,3,170.39037037037036,3.0148148148148146,570,South,1,Normal,0.18053785220984525,1,0,0,Rule-Based Only,1.2934783529260563,9.581442259203229,100,28.042099741263836,Low Risk
0,2009-06-07,8.601120764034876,7.900841267275083,42.34912027714461,0.0117943042916375,755,194,1,234.1456953642384,2.858278145695364,341,North,1,Normal,0.17221046910980353,1,0,0,Rule-Based Only,3.290955351738544,5.732055807698773,100,28.078491627793966,Low Risk
0,2009-06-08,9.802306339660763,7.734222576664552,74.89575383616581,0.00029362247054,875,181,2,123.30057142857144,3.081142857142857,327,North,1,Normal,0.17687837061320955,1,0,0,Rule-Based Only,2.1712727607299676,5.4967221381744835,100,27.459816914908608,Low Risk
0,2009-06-09,38.10699458782936,7.068382704796696,68.12233526618797,0.00300897687512,3716,1583,4,143.5984930032293,2.957481162540366,1707,North,1,Normal,0.121054454997017,1,0,0,Rule-Based Only,15.561672372155943,28.693898134140188,100,39.95431071961302,Low Risk
0,2009-06-10,12.261555147727073,10.619606836626568,241.43298985736695,0.013020144174884,727,119,7,289.29436038514444,3.114167812929849,237,North,1,Normal,0.16896705434870085,1,0,0,Rule-Based Only,4.0689484265232325,3.983862834089763,100,28.03043992178406,Low Risk
0,2009-06-11,60.68895973021795,12.86440582354853,235.6866650461445,0.0012880425598706,2013,433,11,248.70988574267264,2.702434177844014,833,North,1,Normal,0.1592561767080612,1,0,0,Rule-Based Only,6.39828220310462,14.002353336695242,100,31.69972943572612,Low Risk
0,2009-06-12,6.625572810593352,5.441067219508131,33.06800623994128,0.0015149129349764,827,172,0,200.8101571946796,2.671100362756953,362,North,1,Normal,0.16721153571362823,0,0,0,Normal,4.490042070518869,6.085056311985207,0,3.7662851132557362,Normal
0,2009-06-13,75.2581595086262,10.499694345138517,397.0933061771237,-0.0009443350499017,4662,1577,5,500.6342771342771,3.4064779064779063,2252,West,1,Normal,0.05408604620159779,1,0,0,Rule-Based Only,31.625284987174417,37.85510169776433,100,50.27641791802829,Medium Risk
